core_temp_c,power_density_mw_mm2,thermal_resistance,leakage_current_ua,clock_freq_ghz,vdd_mv,ir_drop_mv,thermal_gradient,label
76.037,141.662,0.475,885.195,3.02,936.044,24.155,9.787,0
67.343,119.839,0.44,912.103,3.336,948.124,21.867,17.066,0
73.947,133.016,0.459,862.671,3.313,984.073,25.604,13.423,0
75.019,109.101,0.504,862.743,3.359,942.581,27.365,16.526,0
81.592,135.102,0.365,788.927,3.371,966.02,17.042,11.728,0
65.933,132.865,0.416,758.678,3.55,960.409,19.782,16.365,0
64.631,122.624,0.457,900.54,3.005,924.0,22.99,8.69,0
78.446,132.738,0.437,942.581,3.417,966.776,17.417,16.373,0
69.194,104.032,0.416,900.931,3.402,878.443,18.589,11.518,0
76.993,119.685,0.535,849.888,3.154,933.756,16.054,16.959,0
67.986,118.025,0.452,783.567,3.13,921.36,12.803,9.503,0
80.669,120.629,0.462,1009.379,2.892,930.678,9.041,16.195,0
66.723,117.099,0.463,798.662,3.124,955.468,9.399,12.576,0
72.901,106.826,0.471,760.379,2.938,969.78,15.564,6.899,0
78.224,116.176,0.436,765.804,3.239,969.557,14.648,14.99,0
73.374,116.017,0.473,868.57,3.211,931.4,24.504,10.563,0
72.959,120.174,0.533,802.045,2.949,977.436,23.069,11.572,0
69.233,113.798,0.511,719.044,3.321,908.794,16.168,12.862,0
58.677,126.831,0.469,873.346,2.727,947.692,21.989,8.98,0
69.877,115.936,0.392,787.122,3.37,925.703,21.204,6.599,0
132.889,194.13,0.686,2033.368,2.888,1010.56,44.254,46.909,1
74.071,112.216,0.461,877.067,3.153,971.021,22.08,11.916,0
81.213,85.981,0.365,757.616,2.963,966.968,12.098,13.055,0
109.803,219.768,0.594,1883.041,2.3,1007.51,48.358,37.493,1
80.915,121.012,0.434,755.063,2.759,902.575,14.047,8.126,0
74.567,123.684,0.435,751.67,3.173,946.617,15.299,14.629,0
88.592,94.005,0.419,799.714,3.471,976.432,16.424,12.811,0
75.8,113.981,0.523,792.89,2.976,976.732,17.27,11.501,0
79.522,127.352,0.387,768.666,2.973,939.811,14.17,11.308,0
65.056,131.12,0.493,687.947,3.119,967.095,18.515,16.107,0
59.48,150.411,0.442,802.94,3.362,956.343,15.882,14.939,0
76.912,102.791,0.432,959.355,3.156,936.128,15.921,9.192,0
64.451,93.782,0.382,838.496,3.252,963.691,21.204,15.032,0
80.017,120.368,0.493,851.678,3.24,897.194,18.399,9.133,0
74.788,109.365,0.45,810.517,3.339,975.751,19.179,13.405,0
75.187,122.874,0.426,913.034,3.532,926.399,21.093,13.879,0
87.34,111.969,0.507,782.681,3.337,902.878,25.585,12.44,0
82.712,109.383,0.344,867.079,3.161,956.537,14.223,14.168,0
64.101,109.326,0.426,769.644,3.474,955.571,15.945,18.789,0
78.448,111.316,0.409,761.87,2.966,972.043,24.05,8.966,0
73.334,127.698,0.501,942.619,3.502,934.682,20.128,6.855,0
69.551,120.404,0.473,701.757,3.265,974.106,17.647,13.157,0
75.159,116.502,0.409,735.383,3.041,941.665,16.195,15.478,0
69.406,125.716,0.483,770.128,3.478,957.688,19.635,14.966,0
61.949,108.422,0.403,771.139,3.133,930.416,19.23,9.979,0
80.114,131.403,0.424,930.44,3.004,931.29,16.913,12.655,0
73.774,85.938,0.411,864.136,3.063,931.283,17.854,9.179,0
65.276,125.563,0.488,914.365,3.068,995.417,21.287,11.506,0
88.721,143.564,0.476,1079.095,2.877,947.073,79.147,20.547,1
76.751,122.088,0.508,799.003,3.522,950.258,16.289,10.829,0
82.868,116.064,0.482,838.752,2.705,950.361,12.109,15.654,0
86.925,131.045,0.546,1056.101,2.825,908.399,57.925,16.619,1
84.47,134.769,0.416,906.822,3.131,908.791,22.609,6.919,0
79.861,133.563,0.473,998.049,3.343,946.822,19.982,10.555,0
79.739,154.0,0.512,742.104,3.178,921.995,22.267,7.059,0
78.019,112.663,0.426,789.115,3.179,959.623,16.049,9.737,0
78.318,113.535,0.381,924.777,3.341,943.08,20.039,16.28,0
74.273,131.913,0.461,880.382,3.169,945.89,19.434,13.563,0
76.264,122.57,0.383,1017.63,2.737,942.244,19.201,9.971,0
79.913,120.066,0.535,812.507,3.009,946.67,18.858,10.669,0
79.549,141.239,0.438,791.828,3.163,945.642,16.501,10.459,0
69.069,130.454,0.438,949.517,3.183,923.869,21.627,12.718,0
74.941,106.751,0.433,839.383,3.369,930.632,18.691,15.039,0
74.035,115.114,0.517,809.998,2.951,973.993,19.254,7.713,0
75.272,116.263,0.56,901.471,3.249,887.766,18.751,17.458,0
67.054,114.594,0.489,880.586,3.067,944.954,19.663,10.714,0
68.52,123.249,0.435,880.662,3.712,949.789,17.909,16.107,0
77.161,128.136,0.472,940.081,3.126,937.676,21.412,13.65,0
67.775,97.37,0.427,970.131,2.94,958.433,18.705,13.832,0
70.517,120.955,0.466,780.529,3.683,894.819,18.51,8.754,0
82.82,126.43,0.48,844.795,3.02,904.006,9.619,11.599,0
86.449,120.472,0.438,950.691,3.009,988.675,13.058,15.121,0
74.856,129.238,0.471,817.469,3.38,952.958,24.189,7.614,0
59.368,119.424,0.44,1036.259,3.478,952.14,21.421,12.539,0
90.33,123.549,0.547,975.819,2.953,923.32,22.936,9.944,0
74.195,134.861,0.381,751.191,2.951,950.659,25.411,12.492,0
77.533,112.886,0.461,757.782,2.898,926.462,20.4,12.738,0
74.377,110.75,0.493,803.909,3.251,961.417,17.983,14.703,0
78.697,132.737,0.521,833.578,3.389,972.95,17.891,14.408,0
78.435,141.331,0.341,703.248,3.288,976.739,16.529,11.491,0
80.807,139.688,0.415,909.507,3.175,954.327,18.382,10.866,0
80.324,114.469,0.502,897.006,3.177,936.308,20.93,10.82,0
71.699,126.906,0.457,799.033,3.796,891.287,22.437,11.49,0
84.665,138.677,0.493,848.035,3.474,929.987,22.143,14.159,0
84.105,118.801,0.371,833.224,3.18,962.893,19.39,6.169,0
74.463,140.584,0.512,876.794,3.118,909.991,18.28,9.25,0
83.741,97.404,0.4,794.682,3.236,972.58,14.944,12.482,0
66.772,116.651,0.451,895.71,2.842,955.381,25.817,10.395,0
73.237,111.086,0.452,888.097,2.794,989.095,17.906,11.044,0
76.623,117.17,0.47,898.857,3.212,975.728,18.42,8.636,0
66.827,102.826,0.505,837.939,3.427,931.452,19.078,14.802,0
79.618,118.5,0.428,798.448,3.492,957.089,14.356,14.305,0
92.559,109.156,0.491,747.16,3.299,959.37,18.511,11.301,0
71.633,125.134,0.484,770.918,3.166,990.153,21.983,9.407,0
83.184,126.961,0.415,893.181,3.012,956.387,26.536,14.401,0
70.521,118.119,0.441,811.881,3.318,951.038,20.1,10.164,0
78.241,122.572,0.486,754.573,3.224,951.979,18.545,9.698,0
71.732,106.571,0.452,862.074,3.104,952.339,19.284,16.621,0
89.101,96.099,0.452,883.217,3.229,970.132,8.441,8.625,0
77.598,106.667,0.428,830.309,3.409,1018.222,20.371,7.582,0
78.693,101.393,0.396,870.997,3.642,883.487,18.018,9.892,0
69.226,124.504,0.405,908.386,3.343,974.99,17.959,14.407,0
79.029,125.707,0.343,1035.81,3.288,914.075,18.909,14.974,0
76.988,115.701,0.558,745.978,3.234,918.247,19.281,10.889,0
68.766,111.168,0.291,643.165,3.303,968.868,18.401,15.984,0
78.009,107.65,0.411,822.545,2.992,969.404,14.361,13.723,0
76.758,128.406,0.394,836.895,3.525,980.408,13.652,12.079,0
78.797,111.404,0.362,713.627,2.98,951.533,17.351,12.055,0
79.72,127.847,0.403,804.646,3.027,927.3,19.897,8.897,0
76.403,132.222,0.395,800.914,3.277,946.081,26.61,10.426,0
74.367,142.94,0.439,856.721,2.967,918.936,17.086,12.558,0
80.586,109.635,0.533,869.688,3.509,948.043,23.138,11.932,0
65.916,152.637,0.51,817.719,3.449,978.432,20.459,12.885,0
73.219,87.69,0.543,859.326,2.993,963.63,13.983,13.118,0
78.765,122.124,0.46,869.83,3.189,912.143,16.671,13.462,0
74.512,115.542,0.491,880.73,3.302,956.37,16.389,10.75,0
70.607,145.393,0.411,1099.016,3.333,945.118,25.004,10.761,0
78.968,101.445,0.443,873.041,3.572,963.369,21.788,9.629,0
69.804,132.227,0.471,885.321,3.145,943.582,22.725,10.239,0
83.47,108.392,0.424,893.084,3.047,990.049,16.353,13.01,0
71.24,112.642,0.422,839.088,3.25,948.493,18.353,13.735,0
69.552,141.334,0.463,1091.058,2.651,882.918,74.341,19.985,1
69.203,104.274,0.366,904.723,3.354,982.561,15.42,7.469,0
64.975,126.489,0.476,771.592,3.109,961.796,25.404,10.287,0
75.175,103.572,0.472,863.071,3.033,931.166,11.495,17.915,0
80.452,114.991,0.448,911.739,3.465,944.038,24.275,11.57,0
86.784,124.519,0.548,872.005,3.558,954.645,14.157,10.489,0
60.032,127.152,0.472,928.934,3.16,920.357,13.141,10.456,0
78.048,98.915,0.436,860.243,3.129,944.668,23.698,12.588,0
80.181,106.934,0.488,791.622,3.205,952.234,18.08,7.279,0
74.5,124.793,0.431,888.925,3.471,973.233,16.68,11.424,0
77.994,134.56,0.369,821.02,3.24,955.59,23.924,13.126,0
87.07,95.549,0.469,809.221,3.358,981.717,17.072,10.166,0
72.273,95.974,0.359,800.003,3.606,980.912,11.807,11.788,0
80.957,115.206,0.453,902.011,3.047,927.785,16.377,12.431,0
72.088,111.805,0.544,946.693,3.404,945.896,15.123,7.534,0
79.907,108.59,0.423,893.348,3.317,873.418,20.698,13.137,0
74.495,134.994,0.431,752.15,3.257,930.951,16.421,12.605,0
79.216,146.113,0.492,877.315,3.236,976.991,10.43,12.998,0
62.874,131.986,0.429,882.308,3.339,943.574,10.988,13.629,0
84.438,119.417,0.435,1049.643,2.987,926.809,9.684,8.623,0
76.866,140.503,0.38,864.297,3.118,944.625,20.212,14.769,0
69.345,96.703,0.477,745.775,3.076,1001.282,15.16,9.315,0
81.537,113.585,0.414,740.325,2.974,903.966,21.945,15.204,0
85.174,132.375,0.478,854.614,3.486,924.158,17.553,14.573,0
74.795,120.451,0.543,930.287,3.44,948.837,15.366,9.569,0
93.885,128.408,0.407,786.739,3.143,965.264,19.147,12.12,0
69.086,132.26,0.43,795.981,3.426,930.93,15.334,9.567,0
68.103,108.382,0.493,824.574,3.264,922.907,21.694,14.06,0
74.729,135.076,0.458,758.07,3.329,988.699,17.931,16.883,0
72.771,109.017,0.497,809.127,3.241,951.83,13.743,7.928,0
61.082,113.368,0.441,872.384,3.076,946.3,17.509,9.507,0
65.486,134.604,0.453,783.046,3.104,976.112,17.057,10.46,0
62.85,115.342,0.452,801.644,2.75,941.136,15.874,12.913,0
74.121,102.359,0.441,830.61,3.112,964.498,18.07,11.289,0
95.381,107.882,0.388,803.373,2.926,947.582,14.797,9.859,0
68.161,148.908,0.472,808.417,3.273,973.369,14.181,19.415,0
68.714,115.976,0.477,679.426,3.173,915.473,13.988,15.919,0
77.614,106.837,0.513,833.508,3.235,1022.46,16.845,7.968,0
75.599,121.98,0.507,873.083,3.119,963.154,18.251,10.67,0
108.002,186.534,0.564,3609.277,3.009,1000.834,28.513,28.839,1
79.471,124.186,0.484,818.597,2.988,928.652,14.946,12.514,0
83.14,132.587,0.371,873.875,3.005,913.667,18.541,16.04,0
83.376,143.57,0.458,772.574,3.073,926.749,19.33,13.58,0
69.097,108.901,0.402,872.299,2.994,964.499,20.853,15.181,0
63.391,154.327,0.453,798.757,3.138,973.877,14.993,11.323,0
75.591,98.082,0.437,871.344,3.217,974.393,18.058,10.965,0
61.227,130.272,0.567,825.091,3.029,962.389,18.893,9.871,0
86.186,140.583,0.432,847.841,3.403,948.112,16.512,11.594,0
58.105,125.425,0.434,845.795,3.205,939.073,15.843,10.214,0
74.389,74.146,0.454,742.55,3.107,948.748,17.761,6.318,0
68.1,120.752,0.48,913.375,3.213,961.508,13.937,8.662,0
81.31,126.884,0.481,971.37,3.109,976.374,25.202,14.03,0
86.748,122.354,0.372,769.064,2.979,993.002,10.638,18.144,0
75.247,149.354,0.4,754.152,3.217,992.548,13.322,9.338,0
82.786,97.94,0.437,896.867,3.09,960.933,18.06,13.787,0
70.786,100.809,0.358,1010.256,2.92,883.096,16.416,14.93,0
74.918,127.521,0.601,765.986,2.992,946.169,20.591,19.02,0
78.933,117.551,0.456,849.412,2.861,907.379,18.031,16.67,0
78.955,132.328,0.514,840.38,3.582,939.615,20.46,16.251,0
74.892,116.603,0.406,880.153,2.623,931.739,16.129,12.514,0
74.105,104.87,0.456,913.603,3.172,924.773,18.615,13.698,0
76.791,114.922,0.379,943.269,3.259,962.821,14.029,5.292,0
70.616,114.359,0.369,886.118,3.177,946.032,14.684,10.809,0
68.863,128.097,0.481,823.385,3.16,885.233,16.979,12.866,0
73.57,147.807,0.388,880.032,3.528,938.992,18.691,8.008,0
88.685,132.398,0.446,861.488,3.242,905.091,14.589,15.349,0
76.554,148.078,0.378,711.659,3.325,950.617,19.253,14.185,0
62.095,111.729,0.445,688.31,3.041,906.935,17.017,12.047,0
84.931,94.509,0.417,686.141,3.496,909.273,18.864,14.527,0
81.263,159.69,0.499,3631.872,2.92,978.944,30.646,29.375,1
75.059,111.212,0.391,853.306,2.947,907.321,17.007,14.171,0
75.233,116.399,0.423,934.242,3.156,949.9,16.487,15.782,0
65.148,109.997,0.412,872.805,2.99,977.604,15.506,10.677,0
59.723,139.635,0.512,872.962,3.07,946.482,12.534,14.157,0
82.722,130.492,0.414,865.346,3.338,933.222,21.341,7.793,0
74.798,132.106,0.382,1023.444,3.121,950.493,18.835,12.625,0
59.022,127.327,0.489,785.649,3.22,950.905,9.627,11.365,0
77.494,123.291,0.469,882.112,3.256,925.991,18.043,10.25,0
81.55,134.312,0.452,801.316,3.125,973.206,24.074,11.1,0
70.078,134.828,0.513,910.884,3.249,987.059,18.22,11.326,0
75.546,123.756,0.415,921.623,3.291,968.963,18.213,13.138,0
62.709,130.836,0.483,793.184,3.535,952.503,21.586,9.391,0
62.462,107.546,0.463,838.241,3.196,924.128,21.477,12.464,0
53.421,106.545,0.385,903.204,3.2,991.092,14.074,14.33,0
77.285,113.132,0.403,843.37,3.176,962.898,21.035,11.989,0
72.238,101.899,0.508,765.348,3.465,951.264,17.593,12.543,0
87.238,126.51,0.502,876.836,3.528,981.395,17.396,12.812,0
75.099,132.258,0.546,816.191,3.061,950.213,16.656,11.621,0
68.615,109.061,0.489,867.338,2.956,1000.981,22.385,6.978,0
70.888,114.596,0.36,768.5,3.392,972.126,24.356,11.584,0
88.517,120.216,0.383,928.892,3.367,930.567,21.131,10.398,0
78.69,127.873,0.368,792.583,3.617,931.125,16.914,12.001,0
70.739,96.78,0.477,759.432,3.053,908.895,17.974,7.549,0
70.431,114.189,0.377,906.096,3.432,949.591,21.376,10.156,0
68.568,139.989,0.406,958.985,3.001,945.356,19.484,10.92,0
92.725,162.919,0.501,1271.269,3.535,846.558,70.1,18.602,1
81.693,103.727,0.436,962.698,3.309,943.553,20.617,16.521,0
70.647,113.433,0.472,719.958,3.495,964.781,16.778,9.344,0
84.624,125.03,0.418,781.78,2.921,941.084,19.406,3.574,0
61.04,125.682,0.478,896.606,3.059,961.202,16.338,12.164,0
80.219,133.954,0.387,983.137,3.368,908.222,13.201,13.814,0
84.22,89.06,0.388,927.858,3.0,956.053,16.099,9.896,0
74.574,102.98,0.4,777.129,3.301,992.135,11.916,7.004,0
80.934,132.334,0.414,829.456,3.288,934.674,13.034,14.179,0
123.011,172.858,0.648,2309.587,2.453,1001.657,38.6,37.473,1
81.231,134.572,0.403,955.361,3.375,985.781,16.838,13.242,0
85.806,121.887,0.488,771.527,3.095,944.227,22.675,13.383,0
54.832,129.182,0.387,950.561,3.012,922.813,17.926,11.833,0
80.077,127.224,0.51,851.963,2.953,875.027,15.532,14.98,0
84.732,113.183,0.432,785.542,2.779,897.775,20.915,5.333,0
82.394,100.109,0.377,858.736,3.629,911.637,25.3,15.053,0
86.65,117.659,0.397,860.12,3.227,946.498,24.767,13.516,0
86.158,142.345,0.485,820.374,2.935,939.466,26.837,15.32,0
83.781,97.74,0.469,925.319,3.276,970.654,17.567,13.933,0
69.218,116.512,0.451,812.715,3.119,935.052,25.87,15.152,0
85.959,99.202,0.431,964.217,3.055,926.38,17.499,10.759,0
78.464,126.737,0.458,636.669,3.005,978.202,15.049,13.052,0
74.86,108.12,0.424,802.612,3.243,933.63,18.611,9.823,0
69.283,130.275,0.565,927.749,3.144,996.45,19.701,15.034,0
51.847,110.354,0.469,966.939,3.466,932.279,21.821,11.938,0
75.172,123.045,0.437,911.67,3.41,928.538,17.563,9.25,0
82.392,96.772,0.469,1039.819,3.312,978.313,16.849,11.02,0
77.232,112.748,0.426,745.092,3.062,965.313,23.524,7.805,0
74.677,112.834,0.468,814.146,3.3,970.33,21.779,8.384,0
70.412,108.468,0.371,832.512,2.846,919.279,18.383,6.006,0
89.404,110.641,0.542,842.507,3.097,972.513,17.565,13.895,0
78.559,136.911,0.534,788.652,3.524,947.625,24.021,11.321,0
94.88,120.628,0.413,837.791,3.581,907.76,24.988,16.711,0
63.627,128.918,0.446,875.992,3.147,946.617,20.319,12.293,0
76.982,104.269,0.418,954.667,3.539,942.138,21.606,14.353,0
84.645,116.282,0.493,910.415,3.344,958.61,17.464,9.749,0
76.862,129.686,0.422,890.497,3.226,913.748,18.357,11.401,0
56.235,106.84,0.525,832.169,2.908,974.112,22.251,7.483,0
77.018,129.581,0.442,801.007,3.197,949.786,11.411,8.906,0
85.305,123.39,0.455,907.145,3.655,966.029,25.244,10.455,0
66.584,120.379,0.48,872.714,3.268,969.752,21.064,6.794,0
85.229,131.681,0.488,878.258,3.053,957.148,14.141,12.451,0
74.935,139.141,0.455,860.753,3.256,988.335,21.852,11.056,0
81.576,91.785,0.41,859.907,3.508,933.654,12.836,10.267,0
64.247,123.566,0.419,879.336,3.358,904.472,26.98,9.102,0
80.02,130.6,0.372,858.164,3.442,952.519,17.576,6.264,0
76.272,134.163,0.402,930.595,3.05,979.214,16.263,17.483,0
81.409,128.92,0.494,881.661,3.075,986.487,19.167,17.032,0
71.29,94.706,0.473,777.798,3.659,958.923,22.478,16.952,0
66.363,122.472,0.439,772.606,2.977,959.563,24.655,11.469,0
84.526,118.46,0.501,890.046,3.003,972.313,11.991,13.24,0
72.465,139.172,0.459,821.047,3.486,906.555,20.731,12.561,0
79.085,114.091,0.477,766.165,3.309,958.657,19.184,7.967,0
61.827,124.53,0.488,864.991,3.217,898.204,13.401,16.919,0
71.324,139.209,0.412,968.014,3.002,969.83,19.671,11.662,0
76.918,108.29,0.451,879.814,3.242,914.289,14.948,15.091,0
67.943,110.29,0.393,987.058,3.428,916.477,11.685,11.378,0
76.449,108.583,0.411,643.365,3.278,964.978,19.193,4.606,0
64.594,134.096,0.449,964.886,3.129,928.762,17.692,14.53,0
72.236,129.434,0.438,776.939,2.866,924.037,23.099,12.682,0
77.574,104.301,0.408,872.215,3.313,941.074,24.668,13.576,0
74.163,122.713,0.456,798.857,3.016,920.778,17.184,6.47,0
61.386,85.207,0.508,920.942,3.207,906.075,21.042,6.204,0
57.72,125.017,0.461,859.589,3.329,921.525,21.471,13.212,0
64.001,130.509,0.496,819.247,3.467,961.416,16.744,7.869,0
75.798,104.177,0.456,958.266,3.237,955.789,15.778,10.387,0
70.255,106.083,0.537,823.655,3.352,951.098,23.319,10.104,0
82.286,154.173,0.437,967.665,3.127,934.446,17.349,12.224,0
69.746,127.472,0.512,858.366,2.902,1013.531,16.309,6.216,0
97.121,101.374,0.5,765.32,3.477,981.091,26.692,14.527,0
64.495,129.611,0.406,905.551,3.162,971.664,17.6,9.416,0
60.619,127.711,0.41,868.427,3.324,965.811,16.29,12.024,0
77.346,136.0,0.508,808.744,3.077,929.259,20.169,15.933,0
74.62,117.385,0.443,773.501,3.129,991.0,21.452,14.748,0
71.47,128.213,0.404,935.977,3.242,927.567,18.032,11.037,0
62.537,121.405,0.474,855.088,3.218,932.162,21.075,8.332,0
66.432,120.625,0.477,844.974,3.176,935.737,24.804,14.529,0
80.625,122.005,0.43,806.384,3.192,958.061,16.252,11.02,0
71.04,101.382,0.394,876.878,3.281,992.61,24.815,12.061,0
85.5,120.372,0.378,849.389,3.269,924.289,17.912,9.681,0
73.252,123.662,0.444,807.267,3.23,949.928,27.023,17.924,0
77.118,117.76,0.488,941.247,3.184,965.066,17.339,12.838,0
70.552,113.521,0.442,781.413,3.136,964.976,20.231,13.218,0
66.006,110.38,0.477,885.364,3.368,981.823,15.622,8.065,0
135.616,218.962,0.694,2534.047,2.524,1003.769,34.861,34.767,1
77.258,112.927,0.521,721.623,3.118,927.47,25.207,14.601,0
72.127,118.7,0.451,865.032,3.115,943.588,21.591,14.375,0
72.208,124.327,0.457,843.856,3.106,930.338,23.176,11.097,0
70.246,135.462,0.385,739.586,2.92,962.961,17.475,8.923,0
87.526,123.556,0.451,990.162,2.797,922.962,18.683,8.823,0
85.899,116.901,0.516,892.328,3.232,919.477,21.463,12.706,0
71.473,98.48,0.413,702.688,3.15,918.557,26.947,11.784,0
63.537,119.729,0.406,870.107,3.068,986.326,9.135,14.094,0
71.713,114.182,0.477,781.984,3.285,931.82,27.514,15.339,0
72.916,132.047,0.506,887.752,3.298,916.259,8.749,11.431,0
83.839,135.571,0.437,941.198,3.302,959.83,18.829,17.774,0
111.505,177.983,0.523,3704.523,3.543,950.707,34.329,31.351,1
66.165,155.821,0.588,604.793,3.227,949.26,26.488,13.952,0
69.598,124.383,0.464,953.558,3.023,936.493,27.389,12.605,0
78.202,113.792,0.448,976.491,3.111,925.988,14.43,11.12,0
85.303,97.919,0.413,851.844,3.266,951.073,15.616,14.407,0
83.222,112.911,0.445,852.699,3.182,977.652,19.592,10.186,0
80.704,131.877,0.394,810.831,3.102,935.274,8.261,14.239,0
70.76,99.756,0.423,874.026,2.977,914.547,24.792,15.427,0
75.732,112.275,0.436,797.936,3.234,945.442,17.246,11.686,0
75.92,125.997,0.402,839.931,3.209,932.296,16.756,10.629,0
76.502,114.446,0.429,1018.241,2.928,945.152,18.796,14.331,0
64.036,112.681,0.423,921.427,3.124,957.885,12.005,13.68,0
72.631,98.404,0.354,950.741,3.164,955.911,16.893,12.385,0
82.887,125.437,0.438,916.489,3.034,961.398,17.818,10.21,0
59.452,124.57,0.43,769.823,3.46,920.204,12.61,8.953,0
72.385,154.199,0.508,775.179,3.288,976.791,11.459,12.282,0
80.15,128.72,0.346,924.514,3.16,949.743,21.26,10.326,0
74.635,101.542,0.472,939.675,3.481,964.09,11.774,7.307,0
63.157,139.012,0.402,927.127,3.196,939.45,15.204,12.438,0
84.563,137.312,0.516,909.429,3.414,937.567,21.395,12.267,0
75.432,140.929,0.485,811.452,3.017,923.803,21.632,15.275,0
54.2,113.171,0.42,816.018,2.99,950.389,16.451,9.899,0
87.736,123.514,0.465,722.527,2.709,997.218,15.647,15.607,0
85.65,110.448,0.442,759.156,3.219,946.845,11.086,11.954,0
64.716,103.643,0.446,918.517,3.475,942.472,16.056,12.405,0
88.324,108.599,0.433,970.664,3.066,936.113,20.406,15.301,0
72.613,116.903,0.504,742.536,2.892,931.67,25.809,11.714,0
77.137,124.892,0.467,994.869,3.152,931.358,15.752,15.677,0
93.616,104.548,0.414,746.517,2.835,932.484,20.304,14.641,0
85.839,126.404,0.519,774.384,3.294,942.671,21.29,13.789,0
83.89,133.213,0.39,877.912,3.306,1009.772,14.798,11.916,0
74.283,125.792,0.443,896.745,3.601,975.512,16.388,13.297,0
67.157,118.712,0.538,871.862,3.265,950.949,18.903,9.968,0
75.483,97.466,0.536,893.267,3.157,964.774,18.517,18.49,0
81.098,121.18,0.466,926.357,3.152,959.964,14.61,12.02,0
65.128,123.563,0.456,938.343,3.496,948.895,20.248,14.395,0
87.395,106.799,0.523,823.973,2.9,927.646,20.121,15.819,0
86.208,137.455,0.448,783.182,2.962,988.51,18.933,10.109,0
58.975,122.263,0.449,900.916,3.12,993.499,21.701,12.458,0
85.503,113.035,0.529,737.332,3.198,940.84,20.69,16.538,0
86.224,122.873,0.403,889.733,3.629,950.243,13.231,11.386,0
69.149,109.236,0.514,744.181,3.094,947.269,18.484,14.906,0
78.999,112.795,0.421,876.345,3.125,911.036,14.563,11.099,0
71.605,121.129,0.428,745.563,3.099,974.339,15.945,11.372,0
64.723,129.31,0.424,708.867,2.957,941.991,18.274,16.066,0
74.792,106.247,0.422,904.306,3.385,919.321,13.019,12.587,0
76.303,111.101,0.553,649.924,3.493,945.888,14.3,12.951,0
76.017,120.505,0.381,801.95,3.36,964.117,15.012,9.46,0
76.908,116.678,0.473,1003.956,3.356,946.193,16.55,10.461,0
78.267,122.931,0.427,909.083,3.371,956.183,10.647,18.281,0
72.282,128.052,0.541,934.633,3.351,969.375,18.781,5.423,0
85.337,170.383,0.481,813.652,3.274,958.787,21.44,7.139,0
74.153,97.82,0.515,796.097,3.03,994.874,22.436,10.877,0
59.857,113.344,0.475,801.765,3.526,979.975,20.76,11.921,0
81.677,110.915,0.437,881.67,3.076,907.911,14.98,9.752,0
84.759,135.548,0.472,988.754,3.284,931.134,18.613,9.741,0
64.02,87.589,0.453,737.617,3.033,955.754,23.344,12.806,0
81.719,104.316,0.441,791.129,3.292,930.805,15.822,11.555,0
